,Easting(m),Northing(m),Elevation(m)
0,286893.4062,3795718.2031,-98.875
1,286060.6406,3795933.7344,-108.625
2,285129.1406,3796267.3281,-117.8125
3,284173.1719,3796623.0312,-127.875
4,283283.9062,3796934.2813,-137.5
5,282377.625,3797222.75,-147.1543
6,281484.7187,3797559.1094,-156.7799
7,280591.8125,3797895.4531,-166.4055
8,279660.125,3798157.0156,-176.125
9,278793.0938,3798312.6406,-185.625
10,277503.6562,3798423.7969,-194.5
