,Easting(m),Northing(m),Elevation(m)
148,385153.4453,3622996.75,-1592.6954
149,384852.0469,3623241.7188,-1586.5228
150,384757.8359,3623318.4063,-1573.4436
151,384735.1641,3623336.8438,-1570.3015
152,384698.2891,3623366.75,-1576.7505
153,384691.3359,3623372.4063,-1575.8011
154,384633.4297,3623423.6563,-1568.4659
155,384251.4063,3623888.0,-1537.6123
156,384219.8125,3623926.375,-1535.0605
157,383827.7891,3624410.2813,-1504.4296
158,383807.2813,3624435.5938,-1502.8275
159,383774.3672,3624455.0625,-1497.3126
160,383301.4922,3624734.6563,-1418.0867
161,383129.3359,3624836.1875,-1350.0952
162,382862.5547,3625021.7813,-1243.2413
163,382357.375,3625373.25,-1365.0
164,382287.1953,3625469.4375,-1299.1624
165,381993.4375,3625858.5,-1365.505
166,381757.8906,3626098.875,-1422.4108
167,381630.8672,3626227.9063,-1415.147
168,381330.2422,3626532.25,-1324.3491
169,381323.7734,3626538.8125,-1322.3953
170,381318.8047,3626544.0938,-1320.9285
171,380735.8047,3627164.75,-1148.843
172,380734.5859,3627166.2813,-1148.5122
173,380716.3359,3627189.0313,-1143.5587
174,380405.2188,3627576.8125,-1134.7003
175,380165.1875,3627876.0,-1103.5721
176,380147.75,3627898.2813,-1101.3524
177,379914.6484,3628196.0625,-1071.6744
178,379776.7344,3628372.2188,-1037.4482
179,379362.2188,3628901.75,-1055.0
180,378735.8125,3629785.5,-961.0
181,378366.3438,3630323.5,-933.0
182,378173.7031,3630567.5313,-855.152
183,378041.0469,3630735.8125,-851.7256
184,377913.2188,3630897.9688,-841.2638
185,377069.2031,3632020.1875,-771.5828
186,376965.8594,3632157.625,-767.9338
187,376961.625,3632163.25,-768.0
188,376282.0625,3632812.25,-768.0
189,375378.125,3633909.0,-776.0
190,374781.9531,3634582.25,-758.0
191,373939.2656,3635537.2813,-796.875
192,372984.2344,3636323.7813,-818.875
193,372141.5469,3637335.0,-826.0
194,371186.5156,3638121.5,-900.6875
195,370400.0156,3638964.1875,-908.0
196,369332.6094,3639750.6875,-926.0625
197,368433.75,3640930.4375,-982.9375
198,367928.1406,3641716.9375,-949.0
199,367310.1875,3642222.5625,-949.0
200,366411.3281,3643065.25,-919.0
201,365568.6406,3643964.0938,-1002.875
202,364669.7813,3645143.8438,-993.0
203,363714.75,3646098.875,-1004.0
204,363096.7813,3646885.375,-1026.5625
205,362720.1094,3647320.0,-916.9325
206,362366.4531,3647728.0625,-814.0
207,361784.0313,3648456.0938,-997.6125
208,361755.1563,3648492.1875,-997.0098
209,361242.875,3649132.5313,-1150.375
210,360344.0156,3650256.0938,-1144.0
211,359388.9844,3651492.0313,-1173.75
212,358995.7344,3652784.1563,-1185.0
213,357872.1563,3654581.875,-1119.0
214,356580.0469,3656211.0625,-1154.0
215,355681.1875,3657446.9688,-1128.5625
216,354613.7969,3658907.625,-1017.0
217,352984.6094,3660255.9063,-1056.0
218,351636.3281,3661772.75,-1217.0
219,350288.0313,3663233.375,-1285.4375
220,349164.4688,3664637.8438,-1301.0625
221,348546.5,3665536.7188,-1284.0
222,348143.5,3665827.7813,-1196.7208
223,347535.2813,3666267.0313,-1065.0
224,346861.1406,3667222.0625,-1065.0
225,346476.4375,3667786.2813,-1176.2189
226,346018.4531,3668458.0,-1308.625
227,345119.5938,3669469.2188,-1318.0
228,344108.375,3670536.625,-1301.0
229,343097.1719,3671884.9063,-1308.0
230,342381.0,3673050.0,-1294.0
231,340831.3438,3674676.0938,-1168.9155
232,340757.6719,3674753.4063,-1165.2358
233,340659.9063,3674855.9688,-1161.2971
234,340658.9375,3674857.0,-1155.0
235,340658.1875,3674857.7813,-1161.2272
236,340540.8281,3674980.1563,-1156.4384
237,339342.4375,3676229.5,-1042.0
238,338548.0156,3677118.5938,-1079.4674
239,338118.0,3677599.8438,-1099.7483
240,338031.4063,3677696.75,-1104.2269
241,338027.875,3677700.7188,-1104.306
242,338027.8438,3677700.75,-1104.0
243,338027.7969,3677700.8125,-1104.3082
244,337304.6563,3678658.9688,-1125.1655
245,337121.5938,3678901.3906,-1125.4608
246,337121.0938,3678902.0,-1123.0
247,337120.5625,3678902.8281,-1125.4622
248,336995.6094,3679076.875,-1125.6338
249,335596.5313,3681026.75,-1155.0
250,334461.1563,3682269.8281,-1096.3406
251,334371.5156,3682367.5625,-1096.48
252,334028.75,3682743.25,-1074.0
253,332768.3438,3683696.4063,-1192.0238
254,332670.9375,3683770.1563,-1194.2695
255,332335.2813,3684024.0,-1224.0
256,331621.8438,3684432.0,-1219.0
