,Easting(m),Northing(m),Elevation(m)
0,538091.125,3825653.0,1097.0
1,537788.3125,3826083.25,985.0
2,537439.875,3826768.0,981.0
3,537031.6875,3827580.75,1008.0
4,536502.8125,3828474.75,1032.0
