,Easting(m),Northing(m),Elevation(m)
0,411962.5,3758199.25,237.0
1,410459.0313,3758973.0,270.0
2,409676.25,3759467.5,270.0
3,408142.7188,3760487.25,304.0
4,406953.5937,3761260.25,346.0
5,406205.0,3762307.5,317.0
6,405048.375,3763234.0,234.0
7,403299.0,3764839.0,81.0
8,402049.8125,3765981.5,64.0
9,401299.5625,3766507.25,62.0
