,Easting(m),Northing(m),Elevation(m)
145,441777.6563,3965634.0625,660.8534
146,441648.9688,3965808.625,661.5497
147,441470.2188,3965955.375,661.6614
148,441298.6875,3966088.125,661.7551
149,441077.2188,3966262.5625,662.355
150,440722.6563,3966557.0625,664.9742
151,440492.625,3966765.125,666.9134
152,440077.875,3967130.5,673.0228
153,439701.9063,3967474.4375,675.2476
154,439441.375,3967703.8125,679.3313
155,439252.9688,3967875.5,699.7252
156,439015.125,3968108.375,719.3155
157,438831.0,3968300.375,725.1101
158,438712.5625,3968431.875,723.3144
159,438636.5313,3968560.5625,721.7612
160,438524.0,3968755.0625,738.4242
161,438353.2813,3969030.5625,734.6205
162,438000.1875,3969509.0,731.228
163,437828.4375,3969692.625,729.7906
164,437206.3125,3970144.25,733.1504
165,436913.4375,3970416.6875,719.3014
166,436651.125,3970657.1875,708.2354
167,436147.1875,3971056.25,684.0531
168,435905.9375,3971247.5625,680.7322
169,435681.5,3971425.6875,680.9011
170,435548.2813,3971551.0,680.6572
171,435190.3125,3971868.75,678.2964
172,434676.8438,3972299.0,676.1616
173,434388.0313,3972547.8125,673.1155
174,434162.0313,3972754.875,670.5804
175,433992.9687,3972909.1875,668.6915
176,433749.0313,3973131.1875,668.9859
177,433329.0,3973541.0,670.5546
178,433015.2188,3973851.6875,671.9957
179,432460.2813,3974382.6875,670.6973
180,432277.1563,3974570.8125,670.2936
181,432184.4063,3974671.25,670.3981
182,431978.4375,3974881.375,670.4131
183,431667.3438,3975188.8125,670.3868
184,431353.5938,3975487.3125,670.2993
185,430932.0,3975884.25,673.3832
186,430693.25,3976108.875,677.5774
187,430522.75,3976254.875,680.9772
188,430405.5313,3976353.4375,699.5013
189,430299.9688,3976443.8125,716.2418
190,430146.3438,3976579.9375,740.7674
