,Easting(m),Northing(m),Elevation(m)
0,510182.9219,3803429.875,1047.394
1,509035.5938,3804526.4219,1155.0
2,507833.4766,3805944.6406,1087.0
3,506615.9219,3807559.6719,1013.4375
