,Easting(m),Northing(m),Elevation(m)
0,595411.6875,3622593.5,104.5108
1,595354.5625,3622725.0,103.0657
2,595365.5,3622889.9375,99.9839
3,595342.6562,3623028.875,98.2945
4,595339.8438,3623190.3437,100.0615
5,595255.75,3623318.4375,102.9438
6,595213.125,3623479.0,104.8533
7,595234.375,3623621.0625,106.1402
8,595250.0,3623783.6562,104.2584
