,Easting(m),Northing(m),Elevation(m)
172,354339.7656,3797766.8438,702.69
173,354283.4375,3797795.3594,700.06
174,354215.7344,3797802.7344,670.23
175,354161.9063,3797753.0,653.97
176,354127.3281,3797679.2344,640.16
177,354099.9688,3797641.5,653.71
178,354008.0469,3797558.7031,637.84
179,353901.7031,3797494.0938,642.28
180,353804.2813,3797490.4531,634.44
181,353710.9531,3797556.3438,662.17
182,353614.0625,3797687.0469,679.77
183,353467.2344,3797759.6406,656.38
184,353367.2656,3797821.0469,660.21
185,353351.9531,3797867.4531,665.35
186,353366.0,3797940.4688,680.7
187,353339.3438,3797978.5781,674.04
188,353348.375,3798029.8438,672.68
189,353377.4531,3798058.2656,665.94
190,353427.2031,3798087.1563,654.2
191,353467.5156,3798151.6094,658.43
192,353467.5313,3798206.5469,666.05
193,353474.9063,3798277.125,661.21
194,353535.6719,3798326.5469,669.27
195,353587.8438,3798406.7656,660.63
196,353536.5625,3798411.9375,660.63
197,353460.1875,3798414.8438,674.46
198,353478.4375,3798487.875,681.01
199,353443.5938,3798531.0469,676.06
200,353369.9531,3798528.1563,693.97
201,353319.7031,3798573.2031,702.58
202,353290.9844,3798646.4375,707.69
203,353253.6563,3798623.7031,707.49
204,353206.7656,3798551.7031,699.89
205,353200.9063,3798488.625,691.09
206,353191.0313,3798422.3281,698.92
207,353111.7656,3798423.2656,698.08
208,353085.0938,3798367.9531,670.71
209,353060.7344,3798291.4531,655.11
210,352981.9531,3798242.7813,642.06
211,353015.1094,3798174.6719,658.65
212,353032.2344,3798081.2656,657.63
213,353036.375,3798008.0625,642.89
214,353011.6875,3797907.9531,612.3
215,352941.5469,3797853.1719,598.99
216,352880.5781,3797806.9844,592.93
217,352817.375,3797754.5156,612.55
218,352715.3125,3797720.625,649.85
219,352532.75,3797680.0469,656.63
220,352470.25,3797704.125,653.81
221,352393.375,3797719.7031,638.05
222,352356.2188,3797686.6563,651.48
223,352308.625,3797668.2031,656.78
224,352261.75,3797659.3281,656.64
225,352230.8281,3797585.1563,647.72
226,352166.5781,3797567.0469,649.52
227,352082.3281,3797540.0156,637.94
228,351949.5938,3797517.8281,642.03
229,351838.4375,3797551.7813,637.47
230,351786.7969,3797561.5469,642.78
231,351718.2031,3797609.3125,633.22
232,351683.375,3797641.7969,652.17
233,351648.25,3797689.0156,648.87
234,351618.9844,3797754.5781,652.09
235,351641.5313,3797791.8281,650.74
236,351660.0156,3797839.2188,639.21
237,351652.9844,3797966.1563,635.1
238,351600.5,3797966.7656,634.04
239,351541.5625,3797965.1406,657.27
240,351522.2656,3797987.7344,666.71
241,351558.5156,3798034.1719,665.04
242,351625.4531,3798108.625,660.82
243,351687.5781,3798167.8281,667.2
244,351740.1875,3798254.1875,678.6
245,351742.5938,3798320.6563,669.84
246,351700.8125,3798424.5469,690.2
247,351654.5469,3798457.5313,689.99
248,351591.0625,3798419.7188,723.1
249,351553.3125,3798428.5781,727.15
250,351507.4375,3798460.375,732.11
251,351482.8281,3798444.3125,720.49
252,351436.7656,3798406.6719,700.96
253,351397.8281,3798337.7969,699.66
254,351343.9531,3798292.4063,697.03
255,351248.1563,3798429.5938,702.52
256,351152.3438,3798566.7969,708.01
257,351056.5313,3798704.0,713.5
258,351024.4063,3798864.75,722.25
259,350992.2813,3799025.5,731.0
260,351136.0625,3799067.375,761.5
261,351279.8438,3799109.25,792.0
262,351427.8125,3799404.0,790.0
263,351127.6563,3799604.75,760.5
264,350827.5,3799805.5,731.0
265,350503.8125,3799814.25,714.5
266,350180.1563,3799823.0,698.0
267,350078.1875,3800274.75,756.0
268,349798.625,3800610.25,749.0
269,349435.5313,3800509.5,704.0
270,349237.2813,3800353.0,692.0
271,349039.0313,3800196.25,680.0
272,348670.0,3800241.5,731.0
273,348821.375,3800652.5,792.0
274,348893.375,3801018.5,792.0
275,348603.5625,3800971.0,773.0
276,348313.7813,3800923.75,754.0
277,348120.25,3801260.25,853.0
278,347831.875,3801409.0,828.5
279,347543.5,3801557.5,804.0
280,347212.9688,3801669.25,842.0
281,347016.375,3801897.75,809.0
282,346819.8125,3802126.25,776.0
283,346496.7813,3802382.75,731.0
284,346208.0,3802393.25,723.0
285,345919.25,3802403.75,715.0
286,345668.0625,3802517.5,717.5
287,345416.875,3802631.25,720.0
288,345184.5,3802443.0,695.0
289,344952.0938,3802255.0,670.0
290,344660.9063,3802156.5,602.0
291,344520.25,3801902.5,575.0
292,344379.5625,3801648.75,548.0
293,344128.8125,3801529.25,612.5
294,343878.0625,3801409.75,677.0
295,343661.4375,3801561.25,662.0
296,343444.8438,3801712.75,647.0
297,343258.5,3801539.0,608.5
