,Easting(m),Northing(m),Elevation(m)
145,429366.5938,3959290.6875,655.8763
146,429176.4063,3959616.0,658.0862
147,429129.0313,3959697.1875,658.4874
148,429092.375,3959769.1875,658.8161
149,429066.0313,3959820.9375,659.0526
150,428998.0938,3959954.875,659.2373
151,428898.6563,3960070.0,659.515
152,428861.0625,3960113.5625,659.6199
153,428850.1875,3960126.1875,659.6075
154,428749.7188,3960335.4375,659.4844
155,428695.5625,3960446.8125,660.7642
156,428641.1875,3960559.4375,661.3461
157,428622.125,3960618.5625,661.5844
158,428519.6875,3960936.25,662.8641
159,428466.5313,3961101.75,662.9713
160,428413.5625,3961248.5625,663.0928
161,428394.8438,3961277.625,663.1541
162,428251.9688,3961499.375,664.2712
163,428126.75,3961693.0,666.8945
164,428030.25,3961806.5625,668.6569
165,427891.5,3961969.75,671.4088
166,427790.625,3962089.0,671.5059
167,427774.125,3962108.5,671.5217
168,427733.5,3962156.5,671.7511
169,427587.875,3962401.1875,672.7601
170,427485.25,3962573.625,673.4709
171,427481.5,3962578.25,673.4926
172,427402.0313,3962675.5625,673.9502
173,427310.75,3962828.0,674.5801
174,427244.125,3962939.3125,674.7797
175,427227.3125,3962967.1875,675.4622
176,427215.0313,3962987.75,675.4566
177,427199.4375,3963022.4375,675.4835
178,427134.4063,3963166.5625,677.6785
179,427130.125,3963176.125,677.8238
180,427081.25,3963256.4375,679.3633
181,426934.1563,3963504.8125,684.0242
182,426777.5625,3963770.125,685.7371
183,426625.3438,3964026.8125,691.8125
184,426579.5938,3964104.1875,692.8566
185,426576.4688,3964109.375,692.9271
186,426571.9375,3964116.875,693.0296
187,426569.4688,3964120.625,693.083
188,426368.625,3964445.6875,697.5659
189,426309.3125,3964541.625,699.1625
190,426272.6875,3964600.9375,699.9169
191,426191.0313,3964732.9375,702.6523
192,426000.375,3965063.5,709.3197
193,425851.7188,3965319.9375,719.4038
194,425833.4688,3965353.3125,720.6889
195,425812.6875,3965391.25,722.1504
196,425792.0625,3965431.75,723.6711
197,425783.0938,3965449.25,724.8398
198,425743.9063,3965525.75,729.95
199,425697.3125,3965591.25,734.6526
200,425537.8125,3965816.875,745.7106
201,425410.3438,3965997.0625,754.7737
202,425355.9375,3966080.6875,758.9125
203,425239.3125,3966262.5625,760.2237
204,425001.875,3966628.0625,776.1099
205,424739.0938,3966944.0,789.1569
206,424706.9688,3966985.9375,790.9213
207,424624.75,3967093.375,795.1606
208,424473.5313,3967294.3125,796.5714
209,424374.4063,3967425.9375,797.4959
210,424306.0,3967516.625,798.6093
211,424233.4063,3967643.25,801.0146
212,424209.375,3967788.5625,805.9649
213,424128.7188,3967924.25,808.4361
214,424009.9375,3968125.8125,809.6142
215,423955.875,3968204.5,809.7897
216,423876.1563,3968320.4375,810.0487
217,423652.4063,3968646.125,810.6675
218,423491.8438,3968745.6875,807.4072
219,423484.1563,3968755.0625,807.3773
220,423471.8438,3968770.1875,806.8718
221,423473.1563,3968772.0625,798.8911
222,423466.625,3968781.6875,806.642
223,423353.0938,3969062.8125,801.5556
224,423295.375,3969207.25,797.1128
225,423174.4375,3969550.9375,787.3039
226,423162.1563,3969585.875,786.3072
227,423151.6563,3969613.75,787.4353
228,423045.3438,3969955.4375,802.2845
229,423020.9688,3970031.875,807.5759
230,422974.9688,3970183.125,817.9664
231,422936.9375,3970308.3125,826.5635
232,422935.7188,3970312.5,826.6331
233,422862.8438,3970416.6875,828.1555
234,422597.2813,3970799.4375,824.8221
235,422573.5,3970832.8125,827.0161
236,422541.7188,3970864.1875,829.4417
237,422214.5313,3971148.625,852.9664
238,422161.5938,3971194.625,855.283
239,422100.6875,3971247.5625,857.2015
240,421986.0625,3971347.1875,857.3652
241,421829.5,3971492.5,857.5604
242,421721.2188,3971585.125,857.7195
243,421564.1563,3971717.9375,872.8986
244,421383.625,3971864.0,890.0292
245,421362.375,3971881.375,890.6544
246,421154.625,3972078.375,898.0939
247,421126.8438,3972104.9375,897.7327
248,420968.7188,3972239.6875,895.7254
249,420567.0938,3972600.0625,893.3726
250,420552.8125,3972612.875,893.3388
251,420513.4375,3972648.25,894.4105
252,420298.2188,3972909.1875,900.4426
253,420037.5625,3973224.75,918.7474
254,419869.2813,3973428.75,923.42
255,419790.7188,3973534.5,925.7927
256,419722.0,3973626.9375,927.8681
257,419710.75,3973642.5625,926.9476
258,419677.375,3973680.75,924.0673
259,419668.375,3973694.625,923.3556
260,419641.8125,3973735.6875,921.2576
261,419638.3125,3973740.0,920.9617
262,419593.6563,3973793.75,921.0106
263,419529.75,3973882.0,922.0961
264,419451.0938,3973991.8125,923.5432
265,419402.9063,3974059.0625,924.4305
266,419059.25,3974539.75,925.2453
267,419035.4063,3974570.8125,925.1895
268,418905.3438,3974739.9375,927.1737
269,418891.1875,3974758.3125,927.3896
270,418606.8438,3975129.5625,921.0743
271,418600.4375,3975139.75,921.0449
272,418480.7188,3975352.125,921.9091
273,418452.8125,3975401.625,922.1104
274,418451.5,3975403.9375,922.0107
275,418410.1875,3975456.0,918.5284
276,418350.4063,3975546.5625,913.7324
277,418349.0938,3975548.5625,913.6265
278,418060.375,3976024.25,891.0688
279,417928.0313,3976232.5,928.1126
280,417779.5,3976472.125,940.9417
281,417774.5625,3976480.1875,941.3647
282,417769.0938,3976490.6875,941.6609
283,417767.1875,3976494.8125,941.7106
284,417741.75,3976551.125,942.3153
285,417504.875,3977063.3125,992.5097
286,417357.5938,3977387.0,1004.1838
287,417303.9688,3977530.375,1008.2201
288,417229.5625,3977835.125,1012.9337
289,417215.1563,3977894.125,1013.8409
290,417210.5625,3977913.1875,1013.4377
291,417122.9375,3978141.875,1016.9426
292,416855.1563,3978724.9375,1028.556
293,416848.25,3978740.125,1027.9594
294,416752.5938,3978952.9375,1019.5073
295,416659.7813,3979159.4375,1011.3054
296,416623.5938,3979223.25,1009.2262
297,416570.7813,3979316.375,1006.1905
298,416487.5938,3979466.9375,1001.1511
299,416456.5313,3979522.9375,1000.3511
300,416438.375,3979555.75,999.8831
301,416398.75,3979627.25,999.1101
302,416387.6563,3979647.1875,999.0603
303,416057.7813,3980229.5625,997.8286
304,415978.5938,3980370.75,997.5021
305,415969.375,3980386.5625,997.4777
306,415902.5938,3980500.5,1000.9412
307,415858.4063,3980570.75,1003.1762
308,415817.375,3980636.0625,1005.2504
309,415696.4063,3980828.75,1007.6147
310,415567.9375,3981043.1875,1010.1186
311,415463.3125,3981217.4375,1016.0786
312,415405.7813,3981313.375,1018.2874
313,415299.9375,3981485.4375,1022.4022
314,415120.5625,3981776.875,1031.0508
315,415105.2813,3981800.375,1031.7827
316,415044.4063,3981894.0,1034.7007
317,414941.7188,3982048.25,1039.6124
318,414857.8438,3982174.9375,1037.5486
319,414737.125,3982344.3125,1035.1609
320,414488.1563,3982746.625,1038.1799
321,414403.3125,3982879.0625,1039.4161
322,414203.5938,3983190.3125,1046.9948
323,414005.125,3983499.625,1054.5239
324,413992.2188,3983519.5,1055.0221
325,413967.0938,3983557.125,1056.02
326,413906.3125,3983646.0,1058.5032
327,413862.0313,3983709.875,1068.3108
328,413765.3438,3983850.8125,1075.8817
329,413727.0938,3983906.3125,1081.5743
330,413375.375,3984416.5,1133.9308
331,413288.4063,3984540.6875,1146.8248
332,413200.7188,3984666.0,1158.5602
333,413134.3125,3984761.1875,1164.8025
